,Store,Entrepot,Ids,Titre et auteurs,Uri,Type,Type de document,Date de production
354,HAL, Zone atelier Loire,2305169,"Anatole Danto, Gilles Chosson, Jules Danto. Pratiques traditionnelles des pêcheurs aux engins et aux filets de Loire-Atlantique. Contribuer à l’inventaire national du patrimoine culturel immatériel : Les problématiques, du terrain à la restitution, Centre français du Patrimoine culturel immatériel CFPCI; Maison des Cultures du monde; Ministère de la Culture, Oct 2019, Vitré, France. ⟨hal-02305169⟩",https://hal.science/hal-02305169v1,notice,COMM,2019
355,HAL, Zone atelier Loire,2301938,Anatole Danto. Écologie historique et histoire environnementale de l’estuaire de la Loire : perspective de collectages de matériaux ethnographiques. [Rapport Technique] Groupement d'Intérêt Public Loire Estuaire. 2019. ⟨hal-02301938⟩,https://hal.science/hal-02301938v1,notice,REPORT,2019
356,HAL, Zone atelier Brest Iroise,2266160,"Olivier Ragueneau, Mélanie Raimonet, Camille Mazé, Jennifer Coston-Guarini, Laurent Chauvaud, et al.. The Impossible Sustainability of the Bay of Brest? Fifty Years of Ecosystem Changes, Interdisciplinary Knowledge Construction and Key Questions at the Science-Policy-Community Interface. Frontiers in Marine Science, 2018, 5, ⟨10.3389/fmars.2018.00124⟩. ⟨hal-01769744⟩",https://hal.science/hal-01769744v1,file,ART,2018
357,HAL, Zone atelier Armorique,2191775,"Thomas Houet, Laurence Hubert-Moy, Laurence Houpert, Jean Nabucet, Samuel Corgne, et al.. KALIDEOS Bretagne, dispositif scientifique pour l'écologie spatiale. De la caractérisation écologique au suivi des interactions hommes / milieux.. Rencontres d’écologie du Paysage 2017, Oct 2017, Toulouse, France. ⟨halshs-02191775⟩",https://shs.hal.science/halshs-02191775v1,annex,COMM,2017
358,HAL, Zone atelier Armorique,2191762,"Thomas Houet, Laurence Hubert-Moy, L. Houpert, Jean Nabucet, Samuel Corgne, et al.. Characterizing ecology and Monitoring ecological / human interactions from Space: the KALIDEOS Bretagne framework. ILTER Research network / ZA & Critical Zone Observatory networks (LTER-France) joint Conference, Oct 2017, Nantes, France. ⟨halshs-02191762⟩",https://shs.hal.science/halshs-02191762v1,file,POSTER,2017
359,HAL, Zone atelier Armorique,2191100,"Emilien Alvarez-Vanhard, Lucie Lecoq, Thomas Houet, Thomas Corpetti, Cendrine Mony. Satellite multispectral unmixing by drone data for wet grassland habitats classification. 4th Open Science Meeting of the Global Land Programme, Apr 2019, Berne, Switzerland. ⟨halshs-02191100⟩",https://shs.hal.science/halshs-02191100v1,annex,COMM,2019
360,HAL, Zone atelier Plaine et Val de Sèvre,2155143,"Vincent Bretagnolle, Sabrina Gaga. Weeds for bees? A review. Agronomy for Sustainable Development, 2015, 35 (3), pp.891-909. ⟨10.1007/s13593-015-0302-5⟩. ⟨hal-01199750⟩",https://hal.science/hal-01199750v1,file,ART,2015
361,HAL, Zone atelier Loire,2133360,"Anatole Danto. Les savoirs écologiques comme démonstrateurs d’un PCI maritime et littoral : analyse comparative de processus de constructions et de mobilisations au sein de quatre communautés côtières. La fabrique du patrimoine immatériel en Europe et en Amérique, EA 4249 Héritages et Constructions dans le Texte et l’Image; Institut des Amériques; EA 7462 Géoarchitecture; Université de Bretagne Occidentale; DASTUM; Bretagne Culture Diversité, May 2019, Brest, France. ⟨hal-02133360⟩",https://hal.science/hal-02133360v1,notice,COMM,2019
362,HAL, Zone atelier Brest Iroise,2133360,"Anatole Danto. Les savoirs écologiques comme démonstrateurs d’un PCI maritime et littoral : analyse comparative de processus de constructions et de mobilisations au sein de quatre communautés côtières. La fabrique du patrimoine immatériel en Europe et en Amérique, EA 4249 Héritages et Constructions dans le Texte et l’Image; Institut des Amériques; EA 7462 Géoarchitecture; Université de Bretagne Occidentale; DASTUM; Bretagne Culture Diversité, May 2019, Brest, France. ⟨hal-02133360⟩",https://hal.science/hal-02133360v1,notice,COMM,2019
363,HAL, Zone atelier Plaine et Val de Sèvre,2108814,"C. Ribout, A. Villers, S. Ruault, V. Bretagnolle, D. Picard, et al.. Fine-scale genetic structure in a high dispersal capacity raptor, the Montagu’s harrier (Circus pygargus), revealed by a set of novel microsatellite loci. Genetica, 2019, 147 (1), pp.69-78. ⟨10.1007/s10709-019-00053-7⟩. ⟨hal-02108814⟩",https://hal.science/hal-02108814v1,notice,ART,2019
364,HAL, Zone atelier Plaine et Val de Sèvre,2108496,"S Gaba, S Deroulers, Vincent Bretagnolle, François Bretagnolle. Lipid content drives weed seed consumption by ground beetles ( Coleopterea, Carabidae ) within the smallest seeds. Weed Research, 2019, 59 (3), pp.170-179. ⟨10.1111/wre.12354⟩. ⟨hal-02108496⟩",https://hal.science/hal-02108496v1,notice,ART,2019
365,HAL, Zone atelier Hwange,2107537,"J. Kushata, S. Périquet, T. Tarakini, M. Muzamba, B. Mafuwa, et al.. Drivers of diurnal rest site selection by spotted hyaenas. Journal of zoology, 2018, 304 (2), pp.132-140. ⟨10.1111/jzo.12504⟩. ⟨hal-02107537⟩",https://hal.science/hal-02107537v1,notice,ART,2018
366,HAL, Zone atelier Hwange,2107435,"S. Périquet, L. Todd-Jones, M. Valeix, B. Stapelkamp, N. Elliot, et al.. Influence of immediate predation risk by lions on the vigilance of prey of different body size. Behavioral Ecology, 2012, 23 (5), pp.970-976. ⟨10.1093/beheco/ars060⟩. ⟨hal-02107435⟩",https://hal.science/hal-02107435v1,notice,ART,2012
367,HAL, Zone atelier Plaine et Val de Sèvre,2099997,"Orianne Rollin, Néstor Pérez-Méndez, Vincent V. Bretagnolle, Mickaël Henry. Preserving habitat quality at local and landscape scales increases wild bee diversity in intensive farming systems. Agriculture, Ecosystems & Environment, 2019, 275, pp.73-80. ⟨10.1016/j.agee.2019.01.012⟩. ⟨hal-02099997⟩",https://hal.science/hal-02099997v1,notice,ART,2019
368,HAL, Zone atelier Loire,2094710,"Anatole Danto. In between Nature and Culture: ethnography of Local and Traditional Ecological Knowledge among European coastal communities. Jauno akadēmiķu otrdienas, Latvijas Kultūras akadēmija (LKA); Latvijas Mākslas akadēmijas (LMA); Latvijas Mūzikas akadēmijas (LVLMA), Apr 2019, Riga, Latvia. ⟨hal-02094710⟩",https://hal.science/hal-02094710v1,notice,COMM,2019
369,HAL, Zone atelier Brest Iroise,2094710,"Anatole Danto. In between Nature and Culture: ethnography of Local and Traditional Ecological Knowledge among European coastal communities. Jauno akadēmiķu otrdienas, Latvijas Kultūras akadēmija (LKA); Latvijas Mākslas akadēmijas (LMA); Latvijas Mūzikas akadēmijas (LVLMA), Apr 2019, Riga, Latvia. ⟨hal-02094710⟩",https://hal.science/hal-02094710v1,notice,COMM,2019
370,HAL, Zone atelier Armorique,2058756,"Gilles Dutin, Marine Lacoste, Didier Michot, Valérie Viaud, Christian Walter. Les sols du site de Pleine-Fougères: leurs caractéristiques, leur organisation, Ieurs stocks de carbone. 2012, 4 p. ⟨hal-01461111⟩",https://hal.science/hal-01461111v1,file,OTHER,2012
371,HAL, Zone atelier Loire,2008742,"Anatole Danto. Estuaires et rivages, parmi les derniers lieux du « sauvage » ?. Trajectoires - Travaux des jeunes chercheurs du CIERA, 2019, La nature mise en scène, 12, ⟨10.4000/trajectoires.3406⟩. ⟨hal-02008742⟩",https://hal.science/hal-02008742v1,notice,ART,2019
372,HAL, Zone atelier Brest Iroise,2008742,"Anatole Danto. Estuaires et rivages, parmi les derniers lieux du « sauvage » ?. Trajectoires - Travaux des jeunes chercheurs du CIERA, 2019, La nature mise en scène, 12, ⟨10.4000/trajectoires.3406⟩. ⟨hal-02008742⟩",https://hal.science/hal-02008742v1,notice,ART,2019
373,HAL, Zone atelier Brest Iroise,1963085,"Emmanuel Blaise. Dynamique à long terme du trait de côte des littoraux sédimentaires de la Zone Atelier Brest Iroise. 3ème colloque biennal des Zones Ateliers - Les sciences à la rencontre de l’aménagement des territoires, Oct 2015, Paris, France. ⟨hal-01963085⟩",https://hal.science/hal-01963085v1,notice,COMM,2015
374,HAL, Zone atelier Brest Iroise,1956720,"Olivier Ragueneau, Anatole Danto, Camille Mazé, Emilie Mariat-Roy, Mélanie Raimonet. Zone Atelier Brest-Iroise. Report for the ARTISTICC project. Final meeting of the ""Adaptation Research a Trans-disciplinary Transnational Community and Policy Centred Approach"" ARTISTICC project, University of Moncton, Jun 2017, Cocagne, Canada. ⟨hal-01956720⟩",https://hal.science/hal-01956720v1,notice,COMM,2017
375,HAL, Zone atelier Loire,1907245,"Louison Suard, Eric Collias, Anatole Danto. Eco-anthropology in Lower Loire: waterfowl hunting and related knowledges. Sfécologie 2018 - International Conference on Ecological Sciences, Oct 2018, Rennes, France. , 2018. ⟨hal-01907245⟩",https://hal.science/hal-01907245v1,file,POSTER,2018
376,HAL, Zone atelier Brest Iroise,1901260,"Noémie Basara. Analyse des modalités et des rythmes d'évolution des falaises du site-atelier du Grand-Dellec (Finistère) associant approches naturalistes et méthodes quantificatives. Journées Aléa Gravitaire 2015, Sep 2015, Caen, France. ⟨hal-01901260⟩",https://hal.science/hal-01901260v1,notice,COMM,2015
377,HAL, Zone atelier Loire,1889650,"Anatole Danto, Eric Collias. Éco-anthropologie en Basse-Loire, de l’estuaire à la Brière : rapport d'étape. [Rapport Technique] Ministère de la culture et de la communication. 2018. ⟨hal-01889650⟩",https://hal.science/hal-01889650v1,notice,REPORT,2018
378,HAL, Zone atelier Loire,1882391,"Anatole Danto, Gilles Chosson, Eric Collias, Louison Suard. Pêche aux engins et navigation : de la préservation des savoirs locaux à la patrimonialisation face aux changements au cœur d’un LTSER, la zone-atelier Loire. Naviguer sur la Loire aujourd'hui, entre héritages et nouveaux usages, Intelligence des patrimoines; Mission Val de Loire, Sep 2018, Tours, France. ⟨hal-01882391⟩",https://hal.science/hal-01882391v1,notice,COMM,2018
379,HAL, Zone atelier Plaine et Val de Sèvre,1875991,"Thomas Perrot, Sabrina Gaba, Maryline Roncoroni, Jean-Luc Gautier, Vincent Bretagnolle. Bees increase oilseed rape yield under real field conditions. Agriculture, Ecosystems & Environment, 2018, 266, pp.39-48. ⟨10.1016/j.agee.2018.07.020⟩. ⟨hal-01875991⟩",https://hal.science/hal-01875991v1,notice,ART,2018
380,HAL, Zone atelier Loire,1868259,"Anatole Danto. Historical ecology, local ecological knowledge, western science and public policies: the eel case (Anguilla anguilla). ICES WG in Historical Ecology, Annual Meeting 2018, IUEM; ICES, Sep 2018, Brest, France. ⟨hal-01868259⟩",https://hal.science/hal-01868259v1,notice,COMM,2018
381,HAL, Zone atelier Brest Iroise,1867882,"Anatole Danto. When science meets policy: ethno-historical ecology for future management of endangered species, the Angel shark Squatina squatina. ICES WG in Historical Ecology, Annual Meeting 2018, IUEM; ICES, Sep 2018, Brest, France. ⟨hal-01867882⟩",https://hal.science/hal-01867882v1,notice,COMM,2018
382,HAL, Zone atelier Loire,1861642,"Anatole Danto, Gilles Chosson. Projet de pêche scientifique de l'ADAPAEF 44. Commission technique départementale de pêche 2016, Direction Départementale des Territoires et de la Mer de la Loire-Atlantique; Préfecture de la Loire-Atlantique, Oct 2016, Nantes, France. ⟨hal-01861642⟩",https://hal.science/hal-01861642v1,notice,COMM,2016
383,HAL, Zone atelier Loire,1861635,"Gilles Chosson, Anatole Danto. Présentation du projet de pêche scientifique de l'ADAPAEF 44. Groupe d'appui au Plan de gestion des poissons migrateurs du bassin de la Loire, de la Sèvre niortaise et des côtiers Vendéens 2014 - 2019, DREAL de la région Centre-Val de Loire, Jun 2017, Orléans, France. ⟨hal-01861635⟩",https://hal.science/hal-01861635v1,notice,COMM,2017
384,HAL, Zone atelier Brest Iroise,1861619,"Anatole Danto. La gouvernance du continuum Terre-Mer. Atelier inter-ZA sur la ""Gouvernance des socio-écosystèmes"", Réseau des Zones Ateliers du CNRS, Sep 2016, Brest, France. ⟨hal-01861619⟩",https://hal.science/hal-01861619v1,notice,COMM,2016
385,HAL, Zone atelier Loire,1861619,"Anatole Danto. La gouvernance du continuum Terre-Mer. Atelier inter-ZA sur la ""Gouvernance des socio-écosystèmes"", Réseau des Zones Ateliers du CNRS, Sep 2016, Brest, France. ⟨hal-01861619⟩",https://hal.science/hal-01861619v1,notice,COMM,2016
386,HAL, Zone atelier Brest Iroise,1861591,"Olivier Ragueneau, Anatole Danto, Camille Mazé, Emilie Mariat-Roy. Bay of Brest. Report for the ARTISTICC project. 4th retreat of the ""Adaptation Research a Trans-disciplinary Transnational Community and Policy Centred Approach"" ARTISTICC project, Cochin University of Science and Technologogy, Oct 2016, Cochin, India. ⟨hal-01861591⟩",https://hal.science/hal-01861591v1,notice,COMM,2016
387,HAL, Zone atelier Plaine et Val de Sèvre,1849535,"Paul Deroulers, Vincent Bretagnolle. The consumption pattern of 28 species of carabid beetles (Carabidae) to a weed seed, Viola arvensis. Bulletin of Entomological Research, 2019, 109 (2), pp.229-235. ⟨10.1017/S0007485318000457⟩. ⟨hal-01849535⟩",https://hal.science/hal-01849535v1,notice,ART,2019
388,HAL, Zone atelier bassin du Rhône,1848800,"Hervé Chapuis. Caractérisation, Evaluation, modélisation des échanges entre aquifères karstiques et rivières : application à la Cèze (Gard, France). Autre. Université de Lyon, 2017. Français. ⟨NNT : 2017LYSEM026⟩. ⟨tel-01690380v2⟩",https://hal.science/tel-01690380v2,file,THESE,2017
389,HAL, Zone atelier Plaine et Val de Sèvre,1845520,"Vincent Bretagnolle, Elsa Berthet, Nicolas Gross, Bertrand Gauffre, Christine Plumejeaud, et al.. Description of long-term monitoring of farmland biodiversity in a LTSER. Data in Brief, 2018, 19, pp.1310 - 1313. ⟨10.1016/j.dib.2018.05.028⟩. ⟨hal-01845520⟩",https://hal.science/hal-01845520v1,notice,ART,2018
390,HAL, Zone atelier Loire,1841816,"Christèle Ballut, Frédéric Trément. Damp areas as a major concern of the Zone Atelier Loire. Université de Zagreb (Croatia), 2002, Zagreb, Croatia. Acta geomorphologica croatica, 2002. ⟨halshs-01841816⟩",https://shs.hal.science/halshs-01841816v1,notice,POSTER,2002
391,HAL, Zone atelier Armorique,1831899,"Kevin Potard. Les émissions de composés organiques volatiles (COVs) des sols dans les paysages agricoles : identification des sources et incidences sur la qualité de l'air. Sciences agricoles. Université de Rennes, 2017. Français. ⟨NNT : 2017REN1B058⟩. ⟨tel-01831899⟩",https://theses.hal.science/tel-01831899v1,file,THESE,2017
392,HAL, Zone atelier Plaine et Val de Sèvre,1829364,"Ika Djukic, Sebastian Kepfer-Rojas, Inge Schmidt, Klaus Steenberg Klaus, Claus Beier, et al.. Early stage litter decomposition across biomes. Science of the Total Environment, 2018, 628-629, pp.1369-1394. ⟨10.1016/j.scitotenv.2018.01.012⟩. ⟨hal-01827624⟩",https://univ-rennes.hal.science/hal-01827624v1,file,ART,2018
393,HAL, Zone atelier arc jurassien,1829150,"Patrick Giraudoux. Conflits humains - faune sauvage: du Jura au Haut-Mékong. 10 ans de Chrono-environnement, Jul 2018, Besançon, France. ⟨hal-01829150⟩",https://hal.science/hal-01829150v1,notice,COMM,2018
394,HAL, Zone atelier Armorique,1820382,"Cendrine Mony, Juliet Abadie, Assu Gil-Tena, Francoise Burel, Aude Ernoult. Effects of connectivity on animal-dispersed forest plant communities in agriculture-dominated landscapes. Journal of Vegetation Science, 2018, 29 (2), pp.167-178. ⟨10.1111/jvs.12606⟩. ⟨hal-01806869⟩",https://univ-rennes.hal.science/hal-01806869v1,file,ART,2018
395,HAL, Zone atelier Plaine et Val de Sèvre,1804963,"Ba-Huy Tran. Une approche sémantique pour l’exploitation de données environnementales : application aux données d’un observatoire. Base de données [cs.DB]. Université de La Rochelle, 2017. Français. ⟨NNT : 2017LAROS025⟩. ⟨tel-01804963⟩",https://theses.hal.science/tel-01804963v1,file,THESE,2017
396,HAL, Zone atelier Brest Iroise,1774288,"Pierre Boudry, Anatole Danto, Camille Mazé, Coralie Pauchet, Gaëlle Troadec. “SEMER” : Seeding the sea. Evolution and adaptation of aquaculture and fishery practices to enhance shellfish stocks in the bay of Brest. Social-ecological systems from a political perspective: for a dissection of the concept of governance, exploring the land-ocean continuum, coastal zones, river deltas, islands and wetlands, Université de Reims; SENSE Research School for Socio-Economic and Natural Sciences of the Environment; IUEM Institut universitaire européen de la Mer, Jul 2017, Brest, France. ⟨hal-01774288⟩",https://hal.science/hal-01774288v1,notice,COMM,2017
397,HAL, Zone atelier Brest Iroise,1774263,"Anatole Danto. La coquille au cœur de l’adaptation. Adaptation des sociétés littorales au changement climatique : étude d’une communauté de pêcheurs en Rade de Brest (Bretagne). La mer convoitée : métiers, usages et régulations, Université de Nantes, Jun 2017, Nantes, France. ⟨hal-01774263⟩",https://hal.science/hal-01774263v1,notice,COMM,2017
398,HAL, Zone atelier Loire,1769886,"Anatole Danto. Le transport de marchandises par voie d'eau : étude comparative d'un patrimoine ethnologique. Cas de l'estuaire de la Loire, du Golfe du Morbihan et du sud du Canal de Nantes à Brest. [Rapport de recherche] Ministère de la culture et de la communication. 2017. ⟨hal-01769886⟩",https://hal.science/hal-01769886v1,notice,REPORT,2017
399,HAL, Zone atelier Loire,1769883,"Anatole Danto, Gilles Chosson. Pêche scientifique de silures (Silurus glanis) sur la Sèvre Nantaise en 2016. [Rapport Technique] Association Départementale Agréée de Pêcheurs Amateurs aux Engins et aux Filets de Loire-Atlantique. 2017. ⟨hal-01769883⟩",https://hal.science/hal-01769883v1,notice,REPORT,2017
400,HAL, Zone atelier Loire,1769800,"Anatole Danto. De l’intérêt des SHS pour l’acquisition de données biologiques et écologiques. Rencontres du Groupement d'Intérêt Scientifique sur les poissons Amphihalins - Anguille (GRISAM) 2018, Mar 2018, Rouen, France. . ⟨hal-01769800⟩",https://hal.science/hal-01769800v1,file,POSTER,2018
401,HAL, Zone atelier Brest Iroise,1769790,"Anatole Danto, Pierre Boudry, Olivier Ragueneau, Camille Mazé. Exploitation par la pêche de coquillages d'écloserie en rade de Brest : quels acteurs pour quelles perspectives ?. Journée annuelle et séminaire du thème 2 de la Zone Atelier Brest-Iroise, Mar 2017, Plouzané, France. . ⟨hal-01769790⟩",https://hal.science/hal-01769790v1,file,POSTER,2017
402,HAL, Zone atelier Loire,1769750,"Anatole Danto. La cohabitation des catégories de pêcheurs dans l'estuaire de la Loire (Loire-Atlantique, France) : le cas de la pêche aux poissons migrateurs. Revue Internationale d’Ethnographie, 2015, La mer et les hommes. Territoires, pratiques et identités., 5, pp.72-89. ⟨hal-01769750⟩",https://hal.science/hal-01769750v1,file,ART,2015
403,HAL, Zone atelier arc jurassien,1700049,"Patrick Giraudoux, Geoffroy Couval, Jean-Pierre Quere. Les petits rongeurs comme espèces-clés de la biodiversité régionale. Conférences de l’association velesmoise de défense des vals du Sobant et de la Sonoche, Feb 2018, Vellesmes-Essarts, France. ⟨hal-01700049⟩",https://hal.science/hal-01700049v1,notice,COMM,2018
404,HAL, Zone atelier Armorique,1686598,"Jacques Baudry, Audrey Alignier, Zahra Thomas. Interdisciplinarité et représentation de la complexité des systèmes socio-écologiques : recherches sur la zone atelier Armorique. Natures Sciences Sociétés, 2017, Pour une recherche en appui à l'action publique : leçons de l'expérience du ministère de l'environnement (1990–2016), 25, pp.S50 - S54. ⟨10.1051/nss/2017032⟩. ⟨hal-01686598⟩",https://hal.science/hal-01686598v1,file,ART,2017
405,HAL, Zone atelier Loire,1673022,"Virginia Garófano-Gómez, Meike Metz, Gregory Egger, María Díaz-Redondo, Borbála Hortobágyi, et al.. Vegetation succession processes and fluvial dynamics of a mobile temperate riparian ecosystem: the lower Allier River (France). Géomorphologie : relief, processus, environnement, 2017, 23 (3), pp.187 - 202. ⟨10.4000/geomorphologie.11805⟩. ⟨hal-01673022⟩",https://uca.hal.science/hal-01673022v1,notice,ART,2017
406,HAL, Zone atelier Plaine et Val de Sèvre,1667688,"Ba-Huy Tran, Christine Plumejeaud-Perreau, Bouju Alain, Vincent V. Bretagnolle. Système d’Information Spatio-Temporel pour l’Intégration et l’Exploitation de Données Environnementales. Revue Internationale de Géomatique, 2017, Observatoires environnementaux. Innovations et dispositifs, 27 (3), pp.423 - 443. ⟨10.3166/rig.2017.00030⟩. ⟨hal-01667688⟩",https://hal.science/hal-01667688v1,notice,ART,2017
407,HAL, Zone atelier Pyrénées Garonne,1659265,"Jean-Luc Probst, Annie Ouin, Sandra Beranger, Simon Blanchet, Julien Cucherousset, et al.. The project of Zone Atelier Pyrenees-Garonne (ZA PYGAR)Pyrénées-Garonne LTSER. International Long Term Ecological Rsearch Network- Zones Ateliers & Critical Zone Observatory Networks (LTER-France), Oct 2017, Nantes, France. 2017. ⟨hal-01659265⟩",https://univ-tlse2.hal.science/hal-01659265v1,file,POSTER,2017
408,HAL, Zone atelier Alpes,1634462,"Christopher Carcaillet, Olivier Blarquez. Fire ecology of a tree glacial refugium on a nunatak with a view on Alpine glaciers. New Phytologist, 2017, 216 (4), pp.1281 - 1290. ⟨10.1111/nph.14721⟩. ⟨hal-01634462⟩",https://sde.hal.science/hal-01634462v1,notice,ART,2017
409,HAL, Zone atelier Armorique,1608760,"Audrey Alignier. Two decades of change in a field margin vegetation metacommunity as a result of field margin structure and management practice changes. Agriculture, Ecosystems & Environment, 2018, 251, pp.1-10. ⟨10.1016/j.agee.2017.09.013⟩. ⟨hal-01608760⟩",https://hal.science/hal-01608760v1,notice,ART,2018
410,HAL, Zone atelier Plaine et Val de Sèvre,1607021,"Lucie Mahaut, Bérenger Bourgeois, Guillaume Fried, Vincent Bretagnolle, François Bretagnolle, et al.. Spatial and temporal presence of grasslands maintain local weed diversity thanks to spatio-temporal dispersal process. Seed Ecology V. Conference, Aug 2016, Caeté, Brazil. International Society for Seed Science (ISSS), pp.70, 2016, book of abstracts. ⟨hal-01607021⟩",https://hal.science/hal-01607021v1,notice,POSTER,2016
411,HAL, Zone atelier Armorique,1606771,"Audrey Alignier, Stéphanie Aviron. Time-lagged response of carabid species richness and composition to past management practices and landscape context of semi-natural field margins. Journal of Environmental Management, 2017, 204 (1), pp.282-290. ⟨10.1016/j.jenvman.2017.08.054⟩. ⟨hal-01606771⟩",https://hal.science/hal-01606771v1,notice,ART,2017
412,HAL, Zone atelier Armorique,1604519,"Audrey Alignier, Dominique Marguerie, Cendrine Mony, Jacques Baudry. Les temporalités d'un paysage agricole: cas de la Zone Atelier Armorique. Colloque « Les temps des territoires », Centre National de la Recherche Scientifique (CNRS). Nanterre, FRA., Mar 2017, Nanterre, France. 38 p. ⟨hal-01604519⟩",https://hal.science/hal-01604519v1,notice,COMM,2017
413,HAL, Zone atelier Armorique,1597135,"Sébastien Bonthoux, Gerard Balent, Steve Augiron, Jacques Baudry, Vincent V. Bretagnolle. Geographical generality of bird-habitat relationships depends on species traits. Diversity and Distributions, 2017, 23 (11), pp.1343-1352. ⟨10.1111/ddi.12619⟩. ⟨hal-01597135⟩",https://hal.science/hal-01597135v1,notice,ART,2017
414,HAL, Zone atelier Plaine et Val de Sèvre,1597135,"Sébastien Bonthoux, Gerard Balent, Steve Augiron, Jacques Baudry, Vincent V. Bretagnolle. Geographical generality of bird-habitat relationships depends on species traits. Diversity and Distributions, 2017, 23 (11), pp.1343-1352. ⟨10.1111/ddi.12619⟩. ⟨hal-01597135⟩",https://hal.science/hal-01597135v1,notice,ART,2017
415,HAL, Zone atelier Plaine et Val de Sèvre,1595383,"Axel Decourtye, Mélanie Gayrard, Ariane Chabert, Fabrice Requier, Orianne Rollin, et al.. Concevoir des systèmes de cultures innovants favorables aux abeilles. Innovations Agronomiques, 2014, 34, pp.19-33. ⟨10.17180/spmb-5b92⟩. ⟨hal-01595383⟩",https://hal.science/hal-01595383v1,file,ART,2014
416,HAL, Zone atelier Plaine et Val de Sèvre,1594794,"Mickaël Henry, Jean Francois Odoux, Cédric Alaux, Pierrick Aupinel, Vincent Bretagnolle, et al.. Alimentation des abeilles domestiques et sauvages en système de grandes cultures. Innovations Agronomiques, 2016, 53, pp.39-47. ⟨10.15454/1.513585974246653E12⟩. ⟨hal-01594794⟩",https://hal.science/hal-01594794v1,file,ART,2016
417,HAL, Zone atelier bassin de la Moselle,1594640,"Anne Poszwa, Frédéric Darboux, Arnaud Legout. La problèmatique de l'érosion en forêt. Journées scientifique Zone atelier bassin de la Moselle, Centre National de la Recherche Scientifique (CNRS). FRA., May 2017, Nancy, France. ⟨hal-01594640⟩",https://hal.science/hal-01594640v1,notice,COMM,2017
418,HAL, Zone atelier arc jurassien,1567110,"Patrick Giraudoux, Geoffroy Couval, Michael Coeurdassier, Petra Villette. Agriculture et campagnols : quels impacts sur les écosystèmes franguignons ?. Bourgogne Nature, 2017, 25, pp.253-261. ⟨hal-01567110⟩",https://hal.science/hal-01567110v1,notice,ART,2017
419,HAL, Zone atelier Plaine et Val de Sèvre,1547233,"Almut E. Schlaich, Willem Bouten, Vincent V. Bretagnolle. A circannual perspective on daily and total flight distances in a long-distance migratory raptor, the Montagu’s harrier, Circus pygargus.. Biology Letters, 2017, 13 (6), pp.20170073. ⟨10.1098/rsbl.2017.0073⟩. ⟨hal-01547233⟩",https://hal.science/hal-01547233v1,notice,ART,2017
420,HAL, Zone atelier Plaine et Val de Sèvre,1504404,"Fabrice Requier, Jean Francois Odoux, Mickaël Henry, Vincent Bretagnolle. The carry-over effects of pollen shortage decrease the survival of honeybee colonies in farmlands.. Journal of Applied Ecology, 2017, 54 (4), pp.1161-1170. ⟨10.1111/1365-2664.12836⟩. ⟨hal-01504404⟩",https://hal.science/hal-01504404v1,notice,ART,2017
421,HAL, Zone atelier Brest Iroise,1503760,"Aneta Gorczynska. Rencontre avec le thème 4 de la Zone Atelier Brest Iroise ""Dynamiques d'implantations humaines et paléoenvironnements"". Séminaire PAMELA, IFREMER, Centre de Brest, Dec 2016, Plouzané, France. ⟨hal-01503760⟩",https://hal.science/hal-01503760v1,notice,COMM,2016
422,HAL, Zone atelier Plaine et Val de Sèvre,1503504,"Beatriz Arroyo, François Mougeot, Vincent V. Bretagnolle. Individual variation in behavioural responsiveness to humans leads to differences in breeding success and long-term population phenotypic changes. Ecology Letters, 2017, 20, pp.317-325. ⟨10.1111/ele.12729⟩. ⟨hal-01503504⟩",https://hal.science/hal-01503504v1,notice,ART,2017
423,HAL, Zone atelier Hwange,1501310,"Cécile Schweitzer, Tommy Gaillard, Chloé Guerbois, Hervé Fritz, Odile Petit. Participant Profiling and Pattern of Crop-Foraging in Chacma Baboons (Papio hamadryas ursinus) in Zimbabwe: Why Does Investigating Age–Sex Classes Matter?. International Journal of Primatology, 2017, 38 (2), pp.207-223. ⟨10.1007/s10764-017-9958-9⟩. ⟨hal-01501310⟩",https://hal.science/hal-01501310v1,notice,ART,2017
424,HAL, Zone atelier Plaine et Val de Sèvre,1498580,"Gaétane Le Provost, Nicolas Gross, Luca Börger, Hélène Deraison, Roncoroni Marilyn, et al.. Trait-matching and mass effect determine the functional response of herbivore communities to landuse intensification. Functional Ecology, 2017, 31 (8), pp.1600-1611. ⟨10.1111/1365-2435.12849⟩. ⟨hal-01498580⟩",https://hal.science/hal-01498580v1,notice,ART,2017
425,HAL, Zone atelier Armorique,1472893,"Alban Thomas, Hervé Quénol. Collecte de mesures météorologiques à l'aide d'un système autonome : exemple de la métropole rennaise (Zone Atelier Armorique). Séminaire ""Séries Interopérables et Systèmes de Traitement"" (SIST15), Sep 2015, Marseille, France. ⟨hal-01472893⟩",https://hal.science/hal-01472893v1,annex,COMM,2015
426,HAL, Zone atelier arc jurassien,1462849,"Christophe Lang, Nicolas Marilleau, Patrick Giraudoux. Couplage de modélisation multi-agents avec un modèle d'équation pour étudier la dynamique spatiale d'une population. Séminaire interdisciplinaire du LMB, Laboratoire de Mathématiques de Besançon, Feb 2017, Besançon, France. ⟨hal-01462849⟩",https://hal.science/hal-01462849v1,notice,COMM,2017
